replay_id,as_of_date,symbol,display_name,candidate_rank,left_score,kline_path,notes
2025-05-22_512010_RECONSTRUCTED,2025-05-22,512010,医药ETF,5,0.54,E:/AETF-ModelLab/data/real/normalized/kline/512010.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-23_510300_RECONSTRUCTED,2025-05-23,510300,沪深300ETF,1,0.625,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-23_512010_RECONSTRUCTED,2025-05-23,512010,医药ETF,2,0.615,E:/AETF-ModelLab/data/real/normalized/kline/512010.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-23_510050_RECONSTRUCTED,2025-05-23,510050,上证50ETF,3,0.61,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-23_159992_RECONSTRUCTED,2025-05-23,159992,创新药ETF,4,0.5900000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159992.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-23_512800_RECONSTRUCTED,2025-05-23,512800,银行ETF,5,0.5799999999999998,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-26_159992_RECONSTRUCTED,2025-05-26,159992,创新药ETF,1,0.665,E:/AETF-ModelLab/data/real/normalized/kline/159992.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-26_512800_RECONSTRUCTED,2025-05-26,512800,银行ETF,2,0.6649999999999999,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-26_510050_RECONSTRUCTED,2025-05-26,510050,上证50ETF,3,0.615,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-26_510300_RECONSTRUCTED,2025-05-26,510300,沪深300ETF,4,0.61,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-26_512010_RECONSTRUCTED,2025-05-26,512010,医药ETF,5,0.585,E:/AETF-ModelLab/data/real/normalized/kline/512010.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-27_159992_RECONSTRUCTED,2025-05-27,159992,创新药ETF,1,0.665,E:/AETF-ModelLab/data/real/normalized/kline/159992.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-27_512010_RECONSTRUCTED,2025-05-27,512010,医药ETF,2,0.625,E:/AETF-ModelLab/data/real/normalized/kline/512010.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-27_510300_RECONSTRUCTED,2025-05-27,510300,沪深300ETF,3,0.61,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-27_512800_RECONSTRUCTED,2025-05-27,512800,银行ETF,4,0.6049999999999999,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-27_510050_RECONSTRUCTED,2025-05-27,510050,上证50ETF,5,0.595,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-28_159992_RECONSTRUCTED,2025-05-28,159992,创新药ETF,1,0.665,E:/AETF-ModelLab/data/real/normalized/kline/159992.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-28_512800_RECONSTRUCTED,2025-05-28,512800,银行ETF,2,0.6649999999999999,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-28_512010_RECONSTRUCTED,2025-05-28,512010,医药ETF,3,0.645,E:/AETF-ModelLab/data/real/normalized/kline/512010.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-28_510050_RECONSTRUCTED,2025-05-28,510050,上证50ETF,4,0.635,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-28_510300_RECONSTRUCTED,2025-05-28,510300,沪深300ETF,5,0.63,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-29_512010_RECONSTRUCTED,2025-05-29,512010,医药ETF,1,0.675,E:/AETF-ModelLab/data/real/normalized/kline/512010.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-29_159992_RECONSTRUCTED,2025-05-29,159992,创新药ETF,2,0.6600000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159992.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-29_512660_RECONSTRUCTED,2025-05-29,512660,军工ETF,3,0.6100000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512660.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-29_510300_RECONSTRUCTED,2025-05-29,510300,沪深300ETF,4,0.6,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-29_510050_RECONSTRUCTED,2025-05-29,510050,上证50ETF,5,0.55,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-30_512010_RECONSTRUCTED,2025-05-30,512010,医药ETF,1,0.675,E:/AETF-ModelLab/data/real/normalized/kline/512010.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-30_159992_RECONSTRUCTED,2025-05-30,159992,创新药ETF,2,0.6600000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159992.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-30_512800_RECONSTRUCTED,2025-05-30,512800,银行ETF,3,0.63,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-30_510300_RECONSTRUCTED,2025-05-30,510300,沪深300ETF,4,0.62,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-05-30_512660_RECONSTRUCTED,2025-05-30,512660,军工ETF,5,0.6100000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512660.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-03_512800_RECONSTRUCTED,2025-06-03,512800,银行ETF,1,0.695,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-03_159992_RECONSTRUCTED,2025-06-03,159992,创新药ETF,2,0.6600000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159992.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-03_512010_RECONSTRUCTED,2025-06-03,512010,医药ETF,3,0.66,E:/AETF-ModelLab/data/real/normalized/kline/512010.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-03_510300_RECONSTRUCTED,2025-06-03,510300,沪深300ETF,4,0.655,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-03_510050_RECONSTRUCTED,2025-06-03,510050,上证50ETF,5,0.625,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-04_512800_RECONSTRUCTED,2025-06-04,512800,银行ETF,1,0.705,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-04_510300_RECONSTRUCTED,2025-06-04,510300,沪深300ETF,2,0.665,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-04_159992_RECONSTRUCTED,2025-06-04,159992,创新药ETF,3,0.655,E:/AETF-ModelLab/data/real/normalized/kline/159992.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-04_512010_RECONSTRUCTED,2025-06-04,512010,医药ETF,4,0.655,E:/AETF-ModelLab/data/real/normalized/kline/512010.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-04_510050_RECONSTRUCTED,2025-06-04,510050,上证50ETF,5,0.64,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-05_512800_RECONSTRUCTED,2025-06-05,512800,银行ETF,1,0.705,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-05_512010_RECONSTRUCTED,2025-06-05,512010,医药ETF,2,0.6649999999999999,E:/AETF-ModelLab/data/real/normalized/kline/512010.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-05_510300_RECONSTRUCTED,2025-06-05,510300,沪深300ETF,3,0.66,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-05_159992_RECONSTRUCTED,2025-06-05,159992,创新药ETF,4,0.655,E:/AETF-ModelLab/data/real/normalized/kline/159992.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-05_510050_RECONSTRUCTED,2025-06-05,510050,上证50ETF,5,0.625,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-06_510300_RECONSTRUCTED,2025-06-06,510300,沪深300ETF,1,0.735,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-06_512800_RECONSTRUCTED,2025-06-06,512800,银行ETF,2,0.705,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-06_512010_RECONSTRUCTED,2025-06-06,512010,医药ETF,3,0.6549999999999999,E:/AETF-ModelLab/data/real/normalized/kline/512010.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-06_159992_RECONSTRUCTED,2025-06-06,159992,创新药ETF,4,0.6500000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159992.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-06_510050_RECONSTRUCTED,2025-06-06,510050,上证50ETF,5,0.645,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-09_512800_RECONSTRUCTED,2025-06-09,512800,银行ETF,1,0.6900000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-09_512010_RECONSTRUCTED,2025-06-09,512010,医药ETF,2,0.67,E:/AETF-ModelLab/data/real/normalized/kline/512010.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-09_159992_RECONSTRUCTED,2025-06-09,159992,创新药ETF,3,0.665,E:/AETF-ModelLab/data/real/normalized/kline/159992.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-09_510300_RECONSTRUCTED,2025-06-09,510300,沪深300ETF,4,0.6150000000000001,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-09_512880_RECONSTRUCTED,2025-06-09,512880,证券ETF,5,0.5900000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512880.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-10_512010_RECONSTRUCTED,2025-06-10,512010,医药ETF,1,0.6849999999999999,E:/AETF-ModelLab/data/real/normalized/kline/512010.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-10_512800_RECONSTRUCTED,2025-06-10,512800,银行ETF,2,0.67,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-10_159992_RECONSTRUCTED,2025-06-10,159992,创新药ETF,3,0.66,E:/AETF-ModelLab/data/real/normalized/kline/159992.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-10_510300_RECONSTRUCTED,2025-06-10,510300,沪深300ETF,4,0.6599999999999999,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-10_159937_RECONSTRUCTED,2025-06-10,159937,黄金ETF,5,0.655,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-11_512010_RECONSTRUCTED,2025-06-11,512010,医药ETF,1,0.69,E:/AETF-ModelLab/data/real/normalized/kline/512010.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-11_512800_RECONSTRUCTED,2025-06-11,512800,银行ETF,2,0.675,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-11_159992_RECONSTRUCTED,2025-06-11,159992,创新药ETF,3,0.66,E:/AETF-ModelLab/data/real/normalized/kline/159992.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-11_510300_RECONSTRUCTED,2025-06-11,510300,沪深300ETF,4,0.6399999999999999,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-11_159937_RECONSTRUCTED,2025-06-11,159937,黄金ETF,5,0.635,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-12_512010_RECONSTRUCTED,2025-06-12,512010,医药ETF,1,0.6849999999999999,E:/AETF-ModelLab/data/real/normalized/kline/512010.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-12_159992_RECONSTRUCTED,2025-06-12,159992,创新药ETF,2,0.68,E:/AETF-ModelLab/data/real/normalized/kline/159992.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-12_159937_RECONSTRUCTED,2025-06-12,159937,黄金ETF,3,0.67,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-12_510300_RECONSTRUCTED,2025-06-12,510300,沪深300ETF,4,0.6599999999999999,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-12_512800_RECONSTRUCTED,2025-06-12,512800,银行ETF,5,0.6450000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-13_159937_RECONSTRUCTED,2025-06-13,159937,黄金ETF,1,0.7249999999999999,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-13_159992_RECONSTRUCTED,2025-06-13,159992,创新药ETF,2,0.655,E:/AETF-ModelLab/data/real/normalized/kline/159992.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-13_512800_RECONSTRUCTED,2025-06-13,512800,银行ETF,3,0.6450000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-13_512010_RECONSTRUCTED,2025-06-13,512010,医药ETF,4,0.635,E:/AETF-ModelLab/data/real/normalized/kline/512010.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-13_510300_RECONSTRUCTED,2025-06-13,510300,沪深300ETF,5,0.615,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-16_159937_RECONSTRUCTED,2025-06-16,159937,黄金ETF,1,0.73,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-16_512800_RECONSTRUCTED,2025-06-16,512800,银行ETF,2,0.6650000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-16_159992_RECONSTRUCTED,2025-06-16,159992,创新药ETF,3,0.655,E:/AETF-ModelLab/data/real/normalized/kline/159992.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-16_512010_RECONSTRUCTED,2025-06-16,512010,医药ETF,4,0.625,E:/AETF-ModelLab/data/real/normalized/kline/512010.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-16_510300_RECONSTRUCTED,2025-06-16,510300,沪深300ETF,5,0.615,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-17_159937_RECONSTRUCTED,2025-06-17,159937,黄金ETF,1,0.7100000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-17_512800_RECONSTRUCTED,2025-06-17,512800,银行ETF,2,0.7000000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-17_159992_RECONSTRUCTED,2025-06-17,159992,创新药ETF,3,0.65,E:/AETF-ModelLab/data/real/normalized/kline/159992.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-17_512880_RECONSTRUCTED,2025-06-17,512880,证券ETF,4,0.6300000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512880.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-17_510300_RECONSTRUCTED,2025-06-17,510300,沪深300ETF,5,0.615,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-18_512800_RECONSTRUCTED,2025-06-18,512800,银行ETF,1,0.7150000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-18_159937_RECONSTRUCTED,2025-06-18,159937,黄金ETF,2,0.7100000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-18_510300_RECONSTRUCTED,2025-06-18,510300,沪深300ETF,3,0.6200000000000001,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-18_159992_RECONSTRUCTED,2025-06-18,159992,创新药ETF,4,0.62,E:/AETF-ModelLab/data/real/normalized/kline/159992.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-18_512660_RECONSTRUCTED,2025-06-18,512660,军工ETF,5,0.615,E:/AETF-ModelLab/data/real/normalized/kline/512660.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-19_159937_RECONSTRUCTED,2025-06-19,159937,黄金ETF,1,0.75,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-19_512800_RECONSTRUCTED,2025-06-19,512800,银行ETF,2,0.7100000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-19_510300_RECONSTRUCTED,2025-06-19,510300,沪深300ETF,3,0.655,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-19_159992_RECONSTRUCTED,2025-06-19,159992,创新药ETF,4,0.62,E:/AETF-ModelLab/data/real/normalized/kline/159992.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-19_510050_RECONSTRUCTED,2025-06-19,510050,上证50ETF,5,0.615,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-20_512800_RECONSTRUCTED,2025-06-20,512800,银行ETF,1,0.725,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-20_159937_RECONSTRUCTED,2025-06-20,159937,黄金ETF,2,0.715,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-20_510300_RECONSTRUCTED,2025-06-20,510300,沪深300ETF,3,0.675,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-20_510500_RECONSTRUCTED,2025-06-20,510500,中证500ETF,4,0.6200000000000001,E:/AETF-ModelLab/data/real/normalized/kline/510500.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-20_159992_RECONSTRUCTED,2025-06-20,159992,创新药ETF,5,0.62,E:/AETF-ModelLab/data/real/normalized/kline/159992.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-23_512800_RECONSTRUCTED,2025-06-23,512800,银行ETF,1,0.7399999999999999,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-23_512880_RECONSTRUCTED,2025-06-23,512880,证券ETF,2,0.645,E:/AETF-ModelLab/data/real/normalized/kline/512880.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-23_159937_RECONSTRUCTED,2025-06-23,159937,黄金ETF,3,0.6299999999999999,E:/AETF-ModelLab/data/real/normalized/kline/159937.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-23_510300_RECONSTRUCTED,2025-06-23,510300,沪深300ETF,4,0.6000000000000001,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-23_510050_RECONSTRUCTED,2025-06-23,510050,上证50ETF,5,0.5950000000000001,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-24_512800_RECONSTRUCTED,2025-06-24,512800,银行ETF,1,0.7549999999999999,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-24_512880_RECONSTRUCTED,2025-06-24,512880,证券ETF,2,0.645,E:/AETF-ModelLab/data/real/normalized/kline/512880.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-24_510050_RECONSTRUCTED,2025-06-24,510050,上证50ETF,3,0.63,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-24_510300_RECONSTRUCTED,2025-06-24,510300,沪深300ETF,4,0.6200000000000001,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-24_159992_RECONSTRUCTED,2025-06-24,159992,创新药ETF,5,0.6050000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159992.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-25_512800_RECONSTRUCTED,2025-06-25,512800,银行ETF,1,0.745,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-25_512880_RECONSTRUCTED,2025-06-25,512880,证券ETF,2,0.7150000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512880.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-25_510300_RECONSTRUCTED,2025-06-25,510300,沪深300ETF,3,0.605,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-25_159915_RECONSTRUCTED,2025-06-25,159915,创业板ETF,4,0.6000000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159915.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-25_512660_RECONSTRUCTED,2025-06-25,512660,军工ETF,5,0.5700000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512660.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-26_512800_RECONSTRUCTED,2025-06-26,512800,银行ETF,1,0.745,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-26_512880_RECONSTRUCTED,2025-06-26,512880,证券ETF,2,0.685,E:/AETF-ModelLab/data/real/normalized/kline/512880.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-26_510300_RECONSTRUCTED,2025-06-26,510300,沪深300ETF,3,0.6200000000000001,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-26_510050_RECONSTRUCTED,2025-06-26,510050,上证50ETF,4,0.5950000000000001,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-26_512660_RECONSTRUCTED,2025-06-26,512660,军工ETF,5,0.5950000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512660.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-27_512800_RECONSTRUCTED,2025-06-27,512800,银行ETF,1,0.7149999999999999,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-27_512880_RECONSTRUCTED,2025-06-27,512880,证券ETF,2,0.7100000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512880.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-27_510300_RECONSTRUCTED,2025-06-27,510300,沪深300ETF,3,0.625,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-27_512660_RECONSTRUCTED,2025-06-27,512660,军工ETF,4,0.6100000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512660.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-27_159915_RECONSTRUCTED,2025-06-27,159915,创业板ETF,5,0.585,E:/AETF-ModelLab/data/real/normalized/kline/159915.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-30_512660_RECONSTRUCTED,2025-06-30,512660,军工ETF,1,0.6900000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512660.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-30_512880_RECONSTRUCTED,2025-06-30,512880,证券ETF,2,0.685,E:/AETF-ModelLab/data/real/normalized/kline/512880.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-30_512800_RECONSTRUCTED,2025-06-30,512800,银行ETF,3,0.6499999999999999,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-30_159915_RECONSTRUCTED,2025-06-30,159915,创业板ETF,4,0.6300000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159915.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-06-30_159949_RECONSTRUCTED,2025-06-30,159949,创业板50ETF,5,0.61,E:/AETF-ModelLab/data/real/normalized/kline/159949.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-07-01_512660_RECONSTRUCTED,2025-07-01,512660,军工ETF,1,0.6950000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512660.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-07-01_512800_RECONSTRUCTED,2025-07-01,512800,银行ETF,2,0.66,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-07-01_512880_RECONSTRUCTED,2025-07-01,512880,证券ETF,3,0.6500000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512880.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-07-01_159915_RECONSTRUCTED,2025-07-01,159915,创业板ETF,4,0.635,E:/AETF-ModelLab/data/real/normalized/kline/159915.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-07-01_159949_RECONSTRUCTED,2025-07-01,159949,创业板50ETF,5,0.6000000000000001,E:/AETF-ModelLab/data/real/normalized/kline/159949.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-07-02_512660_RECONSTRUCTED,2025-07-02,512660,军工ETF,1,0.7050000000000001,E:/AETF-ModelLab/data/real/normalized/kline/512660.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-07-02_512800_RECONSTRUCTED,2025-07-02,512800,银行ETF,2,0.705,E:/AETF-ModelLab/data/real/normalized/kline/512800.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-07-02_510300_RECONSTRUCTED,2025-07-02,510300,沪深300ETF,3,0.6399999999999999,E:/AETF-ModelLab/data/real/normalized/kline/510300.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-07-02_510050_RECONSTRUCTED,2025-07-02,510050,上证50ETF,4,0.635,E:/AETF-ModelLab/data/real/normalized/kline/510050.csv,reconstructed_candidate_history_not_real_left_snapshot
2025-07-02_512880_RECONSTRUCTED,2025-07-02,512880,证券ETF,5,0.635,E:/AETF-ModelLab/data/real/normalized/kline/512880.csv,reconstructed_candidate_history_not_real_left_snapshot
